+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+--------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          | Memory |
|        21       |  75  |       158       |   12  | 2  |      True      |        1         | 6.9141387939453125e-06 |  0.0   |
|        21       |  75  |       158       |   25  | 5  |      True      |        19        | 1.6927719116210938e-05 |  0.0   |
|        21       |  75  |       158       |   50  | 10 |     False      |       800        |  0.00014495849609375   |  0.0   |
|        21       |  75  |       158       |   75  | 15 |     False      |       800        | 0.0002701282501220703  |  0.0   |
|        22       | 12.5 |        29       |   12  | 2  |      True      |        1         | 1.0967254638671875e-05 |  0.0   |
|        22       | 12.5 |        29       |   25  | 5  |     False      |       517        | 7.772445678710938e-05  |  0.0   |
|        22       | 12.5 |        29       |   50  | 11 |     False      |       517        | 0.00014591217041015625 |  0.0   |
|        22       | 12.5 |        29       |   75  | 16 |     False      |       517        | 0.00021195411682128906 |  0.0   |
|        22       |  25  |        58       |   12  | 2  |      True      |        1         | 6.9141387939453125e-06 |  0.0   |
|        22       |  25  |        58       |   25  | 5  |     False      |       575        | 8.797645568847656e-05  |  0.0   |
|        22       |  25  |        58       |   50  | 11 |     False      |       575        | 0.00016689300537109375 |  0.0   |
|        22       |  25  |        58       |   75  | 16 |     False      |       575        | 0.0002460479736328125  |  0.0   |
|        22       |  50  |       116       |   12  | 2  |      True      |        1         | 7.152557373046875e-06  |  0.0   |
|        22       |  50  |       116       |   25  | 5  |      True      |       241        | 4.7206878662109375e-05 |  0.0   |
|        22       |  50  |       116       |   50  | 11 |     False      |       692        | 0.00015020370483398438 |  0.0   |
|        22       |  50  |       116       |   75  | 16 |     False      |       692        | 0.0002522468566894531  |  0.0   |
|        22       |  75  |       173       |   12  | 2  |      True      |        1         | 6.9141387939453125e-06 |  0.0   |
|        22       |  75  |       173       |   25  | 5  |      True      |        20        | 1.5974044799804688e-05 |  0.0   |
|        22       |  75  |       173       |   50  | 11 |     False      |       920        | 0.00015592575073242188 |  0.0   |
|        22       |  75  |       173       |   75  | 16 |     False      |       920        | 0.0002911090850830078  |  0.0   |
|        23       | 12.5 |        32       |   12  | 2  |      True      |        1         |  5.7220458984375e-06   |  0.0   |
|        23       | 12.5 |        32       |   25  | 5  |     False      |       566        | 7.867813110351562e-05  |  0.0   |
|        23       | 12.5 |        32       |   50  | 11 |     False      |       566        | 0.0001499652862548828  |  0.0   |
|        23       | 12.5 |        32       |   75  | 17 |     False      |       566        | 0.00022077560424804688 |  0.0   |
|        23       |  25  |        63       |   12  | 2  |      True      |        1         | 1.0013580322265625e-05 |  0.0   |
|        23       |  25  |        63       |   25  | 5  |     False      |       631        |   9.918212890625e-05   |  0.0   |
|        23       |  25  |        63       |   50  | 11 |     False      |       631        | 0.00018787384033203125 |  0.0   |
|        23       |  25  |        63       |   75  | 17 |     False      |       631        | 0.0002739429473876953  |  0.0   |
|        23       |  50  |       126       |   12  | 2  |      True      |        1         | 7.867813110351562e-06  |  0.0   |
|        23       |  50  |       126       |   25  | 5  |     False      |       772        | 0.0001270771026611328  |  0.0   |
|        23       |  50  |       126       |   50  | 11 |     False      |       772        | 0.0002410411834716797  |  0.0   |
|        23       |  50  |       126       |   75  | 17 |     False      |       772        | 0.0003571510314941406  |  0.0   |
|        23       |  75  |       190       |   12  | 2  |      True      |        1         | 7.152557373046875e-06  |  0.0   |
|        23       |  75  |       190       |   25  | 5  |      True      |        17        | 1.5974044799804688e-05 |  0.0   |
|        23       |  75  |       190       |   50  | 11 |     False      |       878        | 0.00015783309936523438 |  0.0   |
|        23       |  75  |       190       |   75  | 17 |     False      |       878        | 0.0002999305725097656  |  0.0   |
|        24       | 12.5 |        34       |   12  | 2  |      True      |        1         | 1.0013580322265625e-05 |  0.0   |
|        24       | 12.5 |        34       |   25  | 6  |     False      |       614        | 9.179115295410156e-05  |  0.0   |
|        24       | 12.5 |        34       |   50  | 12 |     False      |       614        | 0.00017309188842773438 |  0.0   |
|        24       | 12.5 |        34       |   75  | 18 |     False      |       614        | 0.00025391578674316406 |  0.0   |
|        24       |  25  |        69       |   12  | 2  |      True      |        1         |  5.7220458984375e-06   |  0.0   |
|        24       |  25  |        69       |   25  | 6  |     False      |       692        | 0.00010180473327636719 |  0.0   |
|        24       |  25  |        69       |   50  | 12 |     False      |       692        | 0.00019884109497070312 |  0.0   |
|        24       |  25  |        69       |   75  | 18 |     False      |       692        | 0.00029468536376953125 |  0.0   |
|        24       |  50  |       138       |   12  | 2  |      True      |        1         | 6.9141387939453125e-06 |  0.0   |
|        24       |  50  |       138       |   25  | 6  |      True      |       196        | 4.076957702636719e-05  |  0.0   |
|        24       |  50  |       138       |   50  | 12 |     False      |       819        | 0.00016689300537109375 |  0.0   |
|        24       |  50  |       138       |   75  | 18 |     False      |       819        | 0.0002918243408203125  |  0.0   |
|        24       |  75  |       207       |   12  | 2  |      True      |        1         | 1.0967254638671875e-05 |  0.0   |
|        24       |  75  |       207       |   25  | 6  |      True      |        25        | 2.193450927734375e-05  |  0.0   |
|        24       |  75  |       207       |   50  | 12 |     False      |       968        | 0.00018215179443359375 |  0.0   |
|        24       |  75  |       207       |   75  | 18 |     False      |       968        | 0.0003409385681152344  |  0.0   |
|        25       | 12.5 |        38       |   12  | 3  |      True      |       102        | 1.7881393432617188e-05 |  0.0   |
|        25       | 12.5 |        38       |   25  | 6  |     False      |       678        |  0.000102996826171875  |  0.0   |
|        25       | 12.5 |        38       |   50  | 12 |     False      |       678        | 0.00019097328186035156 |  0.0   |
|        25       | 12.5 |        38       |   75  | 18 |     False      |       678        | 0.0002779960632324219  |  0.0   |
|        25       |  25  |        75       |   12  | 3  |      True      |        7         | 8.106231689453125e-06  |  0.0   |
|        25       |  25  |        75       |   25  | 6  |     False      |       740        | 0.00011229515075683594 |  0.0   |
|        25       |  25  |        75       |   50  | 12 |     False      |       740        | 0.00021409988403320312 |  0.0   |
|        25       |  25  |        75       |   75  | 18 |     False      |       740        | 0.0003151893615722656  |  0.0   |
|        25       |  50  |       150       |   12  | 3  |      True      |        8         | 8.106231689453125e-06  |  0.0   |
|        25       |  50  |       150       |   25  | 6  |     False      |       897        | 0.0001480579376220703  |  0.0   |
|        25       |  50  |       150       |   50  | 12 |     False      |       897        | 0.00028705596923828125 |  0.0   |
|        25       |  50  |       150       |   75  | 18 |     False      |       897        | 0.0004291534423828125  |  0.0   |
|        25       |  75  |       225       |   12  | 3  |      True      |        6         | 8.106231689453125e-06  |  0.0   |
|        25       |  75  |       225       |   25  | 6  |      True      |        30        | 1.8358230590820312e-05 |  0.0   |
|        25       |  75  |       225       |   50  | 12 |     False      |       1116       | 0.00019812583923339844 |  0.0   |
|        25       |  75  |       225       |   75  | 18 |     False      |       1116       | 0.0003762245178222656  |  0.0   |
|        26       | 12.5 |        41       |   12  | 3  |      True      |        7         | 8.821487426757812e-06  |  0.0   |
|        26       | 12.5 |        41       |   25  | 6  |     False      |       730        | 0.00010585784912109375 |  0.0   |
|        26       | 12.5 |        41       |   50  | 13 |     False      |       730        | 0.00019979476928710938 |  0.0   |
|        26       | 12.5 |        41       |   75  | 19 |     False      |       730        | 0.0004589557647705078  |  0.0   |
|        26       |  25  |        81       |   12  | 3  |      True      |       141        | 8.416175842285156e-05  |  0.0   |
|        26       |  25  |        81       |   25  | 6  |     False      |       795        | 0.0003788471221923828  |  0.0   |
|        26       |  25  |        81       |   50  | 13 |     False      |       795        | 0.0006690025329589844  |  0.0   |
|        26       |  25  |        81       |   75  | 19 |     False      |       795        | 0.0009641647338867188  |  0.0   |
|        26       |  50  |       162       |   12  | 3  |      True      |        7         | 3.2901763916015625e-05 |  0.0   |
|        26       |  50  |       162       |   25  | 6  |     False      |       1004       | 0.0004467964172363281  |  0.0   |
|        26       |  50  |       162       |   50  | 13 |     False      |       1004       | 0.0008549690246582031  |  0.0   |
|        26       |  50  |       162       |   75  | 19 |     False      |       1004       | 0.0012888908386230469  |  0.0   |
|        26       |  75  |       244       |   12  | 3  |      True      |        6         | 3.0040740966796875e-05 |  0.0   |
|        26       |  75  |       244       |   25  | 6  |      True      |        34        | 6.604194641113281e-05  |  0.0   |
|        26       |  75  |       244       |   50  | 13 |     False      |       1284       | 0.0006530284881591797  |  0.0   |
|        26       |  75  |       244       |   75  | 19 |     False      |       1284       | 0.0012049674987792969  |  0.0   |
|        27       | 12.5 |        44       |   12  | 3  |      True      |        7         | 3.0040740966796875e-05 |  0.0   |
|        27       | 12.5 |        44       |   25  | 6  |     False      |       791        | 0.0003001689910888672  |  0.0   |
|        27       | 12.5 |        44       |   50  | 13 |     False      |       791        | 0.0005640983581542969  |  0.0   |
|        27       | 12.5 |        44       |   75  | 20 |     False      |       791        | 0.0008299350738525391  |  0.0   |
|        27       |  25  |        88       |   12  | 3  |      True      |        6         | 3.0279159545898438e-05 |  0.0   |
|        27       |  25  |        88       |   25  | 6  |     False      |       887        | 0.0003693103790283203  |  0.0   |
|        27       |  25  |        88       |   50  | 13 |     False      |       887        | 0.0007002353668212891  |  0.0   |
|        27       |  25  |        88       |   75  | 20 |     False      |       887        | 0.0010333061218261719  |  0.0   |
|        27       |  50  |       176       |   12  | 3  |      True      |        6         | 2.3126602172851562e-05 |  0.0   |
|        27       |  50  |       176       |   25  | 6  |     False      |       1110       | 0.0002009868621826172  |  0.0   |
|        27       |  50  |       176       |   50  | 13 |     False      |       1110       | 0.00037097930908203125 |  0.0   |
|        27       |  50  |       176       |   75  | 20 |     False      |       1110       | 0.0005409717559814453  |  0.0   |
|        27       |  75  |       263       |   12  | 3  |      True      |        6         | 1.0013580322265625e-05 |  0.0   |
|        27       |  75  |       263       |   25  | 6  |      True      |        41        |   2.288818359375e-05   |  0.0   |
|        27       |  75  |       263       |   50  | 13 |     False      |       1323       | 0.00024080276489257812 |  0.0   |
|        27       |  75  |       263       |   75  | 20 |     False      |       1323       | 0.00045680999755859375 |  0.0   |
|        28       | 12.5 |        47       |   12  | 3  |      True      |        7         | 8.821487426757812e-06  |  0.0   |
|        28       | 12.5 |        47       |   25  | 7  |     False      |       854        | 0.00011801719665527344 |  0.0   |
|        28       | 12.5 |        47       |   50  | 14 |     False      |       854        | 0.0002319812774658203  |  0.0   |
|        28       | 12.5 |        47       |   75  | 21 |     False      |       854        | 0.0003399848937988281  |  0.0   |
|        28       |  25  |        94       |   12  | 3  |      True      |        7         | 8.106231689453125e-06  |  0.0   |
|        28       |  25  |        94       |   25  | 7  |     False      |       938        | 0.0001399517059326172  |  0.0   |
|        28       |  25  |        94       |   50  | 14 |     False      |       938        | 0.00027108192443847656 |  0.0   |
|        28       |  25  |        94       |   75  | 21 |     False      |       938        | 0.00040221214294433594 |  0.0   |
|        28       |  50  |       189       |   12  | 3  |      True      |        7         | 8.821487426757812e-06  |  0.0   |
|        28       |  50  |       189       |   25  | 7  |     False      |       1191       | 0.00019288063049316406 |  0.0   |
|        28       |  50  |       189       |   50  | 14 |     False      |       1191       | 0.00037598609924316406 |  0.0   |
|        28       |  50  |       189       |   75  | 21 |     False      |       1191       | 0.0005578994750976562  |  0.0   |
|        28       |  75  |       284       |   12  | 3  |      True      |        7         | 7.867813110351562e-06  |  0.0   |
|        28       |  75  |       284       |   25  | 7  |     False      |       1402       | 0.00024771690368652344 |  0.0   |
|        28       |  75  |       284       |   50  | 14 |     False      |       1402       | 0.00048279762268066406 |  0.0   |
|        28       |  75  |       284       |   75  | 21 |     False      |       1402       | 0.0007188320159912109  |  0.0   |
|        29       | 12.5 |        51       |   12  | 3  |      True      |        88        | 1.6927719116210938e-05 |  0.0   |
|        29       | 12.5 |        51       |   25  | 7  |     False      |       923        | 0.00013685226440429688 |  0.0   |
|        29       | 12.5 |        51       |   50  | 14 |     False      |       923        |  0.00025177001953125   |  0.0   |
|        29       | 12.5 |        51       |   75  | 21 |     False      |       923        | 0.0003688335418701172  |  0.0   |
|        29       |  25  |       102       |   12  | 3  |      True      |        8         | 9.298324584960938e-06  |  0.0   |
|        29       |  25  |       102       |   25  | 7  |     False      |       1009       | 0.00015401840209960938 |  0.0   |
|        29       |  25  |       102       |   50  | 14 |     False      |       1009       | 0.0002951622009277344  |  0.0   |
|        29       |  25  |       102       |   75  | 21 |     False      |       1009       | 0.00043511390686035156 |  0.0   |
|        29       |  50  |       203       |   12  | 3  |      True      |        9         | 8.821487426757812e-06  |  0.0   |
|        29       |  50  |       203       |   25  | 7  |     False      |       1295       | 0.00021696090698242188 |  0.0   |
|        29       |  50  |       203       |   50  | 14 |     False      |       1295       | 0.0004200935363769531  |  0.0   |
|        29       |  50  |       203       |   75  | 21 |     False      |       1295       | 0.0006248950958251953  |  0.0   |
|        29       |  75  |       304       |   12  | 3  |      True      |        7         | 8.106231689453125e-06  |  0.0   |
|        29       |  75  |       304       |   25  | 7  |      True      |        30        |  1.9073486328125e-05   |  0.0   |
|        29       |  75  |       304       |   50  | 14 |     False      |       1549       | 0.0002880096435546875  |  0.0   |
|        29       |  75  |       304       |   75  | 21 |     False      |       1549       |  0.000553131103515625  |  0.0   |
|        30       | 12.5 |        54       |   12  | 3  |      True      |        86        |  1.71661376953125e-05  |  0.0   |
|        30       | 12.5 |        54       |   25  | 7  |     False      |       980        | 0.00014209747314453125 |  0.0   |
|        30       | 12.5 |        54       |   50  | 15 |     False      |       980        | 0.00026535987854003906 |  0.0   |
|        30       | 12.5 |        54       |   75  | 22 |     False      |       980        | 0.00038933753967285156 |  0.0   |
|        30       |  25  |       109       |   12  | 3  |      True      |        7         | 9.059906005859375e-06  |  0.0   |
|        30       |  25  |       109       |   25  | 7  |     False      |       1075       | 0.0001609325408935547  |  0.0   |
|        30       |  25  |       109       |   50  | 15 |     False      |       1075       | 0.0003161430358886719  |  0.0   |
|        30       |  25  |       109       |   75  | 22 |     False      |       1075       | 0.00046825408935546875 |  0.0   |
|        30       |  50  |       218       |   12  | 3  |      True      |        7         | 8.106231689453125e-06  |  0.0   |
|        30       |  50  |       218       |   25  | 7  |     False      |       1301       | 0.00022411346435546875 |  0.0   |
|        30       |  50  |       218       |   50  | 15 |     False      |       1301       | 0.0004391670227050781  |  0.0   |
|        30       |  50  |       218       |   75  | 22 |     False      |       1301       | 0.0006520748138427734  |  0.0   |
|        30       |  75  |       326       |   12  | 3  |      True      |        6         | 1.2159347534179688e-05 |  0.0   |
|        30       |  75  |       326       |   25  | 7  |     False      |       1564       | 0.0002970695495605469  |  0.0   |
|        30       |  75  |       326       |   50  | 15 |     False      |       1564       | 0.0005800724029541016  |  0.0   |
|        30       |  75  |       326       |   75  | 22 |     False      |       1564       | 0.0008630752563476562  |  0.0   |
|        31       | 12.5 |        58       |   12  | 3  |      True      |       248        | 3.981590270996094e-05  |  0.0   |
|        31       | 12.5 |        58       |   25  | 7  |     False      |       1045       | 0.00017189979553222656 |  0.0   |
|        31       | 12.5 |        58       |   50  | 15 |     False      |       1045       | 0.0003039836883544922  |  0.0   |
|        31       | 12.5 |        58       |   75  | 23 |     False      |       1045       |  0.00043487548828125   |  0.0   |
|        31       |  25  |       116       |   12  | 3  |      True      |        85        | 1.9311904907226562e-05 |  0.0   |
|        31       |  25  |       116       |   25  | 7  |     False      |       1164       | 0.00018525123596191406 |  0.0   |
|        31       |  25  |       116       |   50  | 15 |     False      |       1164       | 0.00035119056701660156 |  0.0   |
|        31       |  25  |       116       |   75  | 23 |     False      |       1164       | 0.0005161762237548828  |  0.0   |
|        31       |  50  |       232       |   12  | 3  |      True      |        10        | 7.867813110351562e-06  |  0.0   |
|        31       |  50  |       232       |   25  | 7  |     False      |       1409       | 0.00023508071899414062 |  0.0   |
|        31       |  50  |       232       |   50  | 15 |     False      |       1409       | 0.0004570484161376953  |  0.0   |
|        31       |  50  |       232       |   75  | 23 |     False      |       1409       | 0.0006778240203857422  |  0.0   |
|        31       |  75  |       349       |   12  | 3  |      True      |        7         | 8.344650268554688e-06  |  0.0   |
|        31       |  75  |       349       |   25  | 7  |     False      |       1745       | 0.00030422210693359375 |  0.0   |
|        31       |  75  |       349       |   50  | 15 |     False      |       1745       | 0.0005981922149658203  |  0.0   |
|        31       |  75  |       349       |   75  | 23 |     False      |       1745       | 0.0008921623229980469  |  0.0   |
|        32       | 12.5 |        62       |   12  | 3  |      True      |       104        | 1.811981201171875e-05  |  0.0   |
|        32       | 12.5 |        62       |   25  | 8  |     False      |       1113       | 0.0001552104949951172  |  0.0   |
|        32       | 12.5 |        62       |   50  | 16 |     False      |       1113       | 0.0002942085266113281  |  0.0   |
|        32       | 12.5 |        62       |   75  | 24 |     False      |       1113       | 0.00043010711669921875 |  0.0   |
|        32       |  25  |       124       |   12  | 3  |      True      |        58        | 1.4066696166992188e-05 |  0.0   |
|        32       |  25  |       124       |   25  | 8  |     False      |       1249       | 0.00018405914306640625 |  0.0   |
|        32       |  25  |       124       |   50  | 16 |     False      |       1249       | 0.00035309791564941406 |  0.0   |
|        32       |  25  |       124       |   75  | 24 |     False      |       1249       | 0.0005230903625488281  |  0.0   |
|        32       |  50  |       248       |   12  | 3  |      True      |        7         | 7.152557373046875e-06  |  0.0   |
|        32       |  50  |       248       |   25  | 8  |     False      |       1535       | 0.0002532005310058594  |  0.0   |
|        32       |  50  |       248       |   50  | 16 |     False      |       1535       | 0.0004961490631103516  |  0.0   |
|        32       |  50  |       248       |   75  | 24 |     False      |       1535       | 0.0007390975952148438  |  0.0   |
|        32       |  75  |       372       |   12  | 3  |      True      |        6         | 7.867813110351562e-06  |  0.0   |
|        32       |  75  |       372       |   25  | 8  |     False      |       1841       | 0.00032782554626464844 |  0.0   |
|        32       |  75  |       372       |   50  | 16 |     False      |       1841       | 0.0006589889526367188  |  0.0   |
|        32       |  75  |       372       |   75  | 24 |     False      |       1841       |  0.00096893310546875   |  0.0   |
|        33       | 12.5 |        66       |   12  | 3  |      True      |        7         | 1.0967254638671875e-05 |  0.0   |
|        33       | 12.5 |        66       |   25  | 8  |     False      |       1190       | 0.00015687942504882812 |  0.0   |
|        33       | 12.5 |        66       |   50  | 16 |     False      |       1190       | 0.00030803680419921875 |  0.0   |
|        33       | 12.5 |        66       |   75  | 24 |     False      |       1190       | 0.0004570484161376953  |  0.0   |
|        33       |  25  |       132       |   12  | 3  |      True      |        6         | 6.9141387939453125e-06 |  0.0   |
|        33       |  25  |       132       |   25  | 8  |     False      |       1350       | 0.0001888275146484375  |  0.0   |
|        33       |  25  |       132       |   50  | 16 |     False      |       1350       | 0.0003681182861328125  |  0.0   |
|        33       |  25  |       132       |   75  | 24 |     False      |       1350       | 0.0005481243133544922  |  0.0   |
|        33       |  50  |       264       |   12  | 3  |      True      |        10        | 1.0013580322265625e-05 |  0.0   |
|        33       |  50  |       264       |   25  | 8  |     False      |       1626       | 0.00026607513427734375 |  0.0   |
|        33       |  50  |       264       |   50  | 16 |     False      |       1626       |   0.000518798828125    |  0.0   |
|        33       |  50  |       264       |   75  | 24 |     False      |       1626       | 0.0007719993591308594  |  0.0   |
|        33       |  75  |       396       |   12  | 3  |      True      |        6         | 6.9141387939453125e-06 |  0.0   |
|        33       |  75  |       396       |   25  | 8  |     False      |       1889       | 0.0003459453582763672  |  0.0   |
|        33       |  75  |       396       |   50  | 16 |     False      |       1889       | 0.0006768703460693359  |  0.0   |
|        33       |  75  |       396       |   75  | 24 |     False      |       1889       | 0.0010068416595458984  |  0.0   |
|        34       | 12.5 |        70       |   12  | 4  |     False      |       1265       | 0.00015425682067871094 |  0.0   |
|        34       | 12.5 |        70       |   25  | 8  |     False      |       1265       | 0.00030732154846191406 |  0.0   |
|        34       | 12.5 |        70       |   50  | 17 |     False      |       1265       | 0.0004591941833496094  |  0.0   |
|        34       | 12.5 |        70       |   75  | 25 |     False      |       1265       | 0.0006101131439208984  |  0.0   |
|        34       |  25  |       140       |   12  | 4  |      True      |       297        | 4.601478576660156e-05  |  0.0   |
|        34       |  25  |       140       |   25  | 8  |     False      |       1429       | 0.00023984909057617188 |  0.0   |
|        34       |  25  |       140       |   50  | 17 |     False      |       1429       | 0.0004329681396484375  |  0.0   |
|        34       |  25  |       140       |   75  | 25 |     False      |       1429       | 0.0006239414215087891  |  0.0   |
|        34       |  50  |       280       |   12  | 4  |      True      |        15        | 7.867813110351562e-06  |  0.0   |
|        34       |  50  |       280       |   25  | 8  |     False      |       1669       | 0.0002791881561279297  |  0.0   |
|        34       |  50  |       280       |   50  | 17 |     False      |       1669       | 0.0005478858947753906  |  0.0   |
|        34       |  50  |       280       |   75  | 25 |     False      |       1669       | 0.0008170604705810547  |  0.0   |
|        34       |  75  |       421       |   12  | 4  |      True      |        11        | 1.0967254638671875e-05 |  0.0   |
|        34       |  75  |       421       |   25  | 8  |     False      |       2157       | 0.00036978721618652344 |  0.0   |
|        34       |  75  |       421       |   50  | 17 |     False      |       2157       | 0.0007269382476806641  |  0.0   |
|        34       |  75  |       421       |   75  | 25 |     False      |       2157       | 0.0010831356048583984  |  0.0   |
|        35       | 12.5 |        74       |   12  | 4  |      True      |       1025       | 0.00020194053649902344 |  0.0   |
|        35       | 12.5 |        74       |   25  | 8  |     False      |       1338       | 0.00039386749267578125 |  0.0   |
|        35       | 12.5 |        74       |   50  | 17 |     False      |       1338       | 0.0005769729614257812  |  0.0   |
|        35       | 12.5 |        74       |   75  | 26 |     False      |       1338       | 0.0007441043853759766  |  0.0   |
|        35       |  25  |       149       |   12  | 4  |      True      |       579        |  8.58306884765625e-05  |  0.0   |
|        35       |  25  |       149       |   25  | 8  |     False      |       1501       | 0.00029587745666503906 |  0.0   |
|        35       |  25  |       149       |   50  | 17 |     False      |       1501       | 0.0005049705505371094  |  0.0   |
|        35       |  25  |       149       |   75  | 26 |     False      |       1501       | 0.0007159709930419922  |  0.0   |
|        35       |  50  |       298       |   12  | 4  |      True      |        26        | 1.2159347534179688e-05 |  0.0   |
|        35       |  50  |       298       |   25  | 8  |     False      |       1808       | 0.0003132820129394531  |  0.0   |
|        35       |  50  |       298       |   50  | 17 |     False      |       1808       | 0.0006132125854492188  |  0.0   |
|        35       |  50  |       298       |   75  | 26 |     False      |       1808       | 0.0009133815765380859  |  0.0   |
|        35       |  75  |       446       |   12  | 4  |      True      |        32        | 1.2159347534179688e-05 |  0.0   |
|        35       |  75  |       446       |   25  | 8  |     False      |       2415       | 0.0004260540008544922  |  0.0   |
|        35       |  75  |       446       |   50  | 17 |     False      |       2415       | 0.0008382797241210938  |  0.0   |
|        35       |  75  |       446       |   75  | 26 |     False      |       2415       |  0.001249074935913086  |  0.0   |
|        36       | 12.5 |        79       |   12  | 4  |     False      |       1422       | 0.00018024444580078125 |  0.0   |
|        36       | 12.5 |        79       |   25  | 9  |     False      |       1422       | 0.0003581047058105469  |  0.0   |
|        36       | 12.5 |        79       |   50  | 18 |     False      |       1422       |   0.0005340576171875   |  0.0   |
|        36       | 12.5 |        79       |   75  | 27 |     False      |       1422       | 0.0007121562957763672  |  0.0   |
|        36       |  25  |       158       |   12  | 4  |      True      |       481        | 7.200241088867188e-05  |  0.0   |
|        36       |  25  |       158       |   25  | 9  |     False      |       1576       | 0.0002942085266113281  |  0.0   |
|        36       |  25  |       158       |   50  | 18 |     False      |       1576       | 0.0005171298980712891  |  0.0   |
|        36       |  25  |       158       |   75  | 27 |     False      |       1576       | 0.0007390975952148438  |  0.0   |
|        36       |  50  |       315       |   12  | 4  |      True      |        14        | 9.059906005859375e-06  |  0.0   |
|        36       |  50  |       315       |   25  | 9  |     False      |       1913       | 0.0003299713134765625  |  0.0   |
|        36       |  50  |       315       |   50  | 18 |     False      |       1913       | 0.0006489753723144531  |  0.0   |
|        36       |  50  |       315       |   75  | 27 |     False      |       1913       | 0.0009679794311523438  |  0.0   |
|        36       |  75  |       472       |   12  | 4  |      True      |        21        | 9.775161743164062e-06  |  0.0   |
|        36       |  75  |       472       |   25  | 9  |     False      |       2245       | 0.0004436969757080078  |  0.0   |
|        36       |  75  |       472       |   50  | 18 |     False      |       2245       | 0.0008859634399414062  |  0.0   |
|        36       |  75  |       472       |   75  | 27 |     False      |       2245       | 0.0013277530670166016  |  0.0   |
|        37       | 12.5 |        83       |   12  | 4  |     False      |       1504       | 0.00019359588623046875 |  0.0   |
|        37       | 12.5 |        83       |   25  | 9  |     False      |       1504       | 0.0003898143768310547  |  0.0   |
|        37       | 12.5 |        83       |   50  | 18 |     False      |       1504       | 0.0005829334259033203  |  0.0   |
|        37       | 12.5 |        83       |   75  | 27 |     False      |       1504       | 0.0007739067077636719  |  0.0   |
|        37       |  25  |       166       |   12  | 4  |      True      |        27        | 1.1205673217773438e-05 |  0.0   |
|        37       |  25  |       166       |   25  | 9  |     False      |       1699       | 0.00024509429931640625 |  0.0   |
|        37       |  25  |       166       |   50  | 18 |     False      |       1699       | 0.00047898292541503906 |  0.0   |
|        37       |  25  |       166       |   75  | 27 |     False      |       1699       | 0.0007131099700927734  |  0.0   |
|        37       |  50  |       333       |   12  | 4  |      True      |        9         | 6.9141387939453125e-06 |  0.0   |
|        37       |  50  |       333       |   25  | 9  |     False      |       2197       | 0.00035190582275390625 |  0.0   |
|        37       |  50  |       333       |   50  | 18 |     False      |       2197       | 0.0006949901580810547  |  0.0   |
|        37       |  50  |       333       |   75  | 27 |     False      |       2197       | 0.0010409355163574219  |  0.0   |
|        37       |  75  |       500       |   12  | 4  |      True      |        10        | 8.344650268554688e-06  |  0.0   |
|        37       |  75  |       500       |   25  | 9  |     False      |       2717       | 0.00046825408935546875 |  0.0   |
|        37       |  75  |       500       |   50  | 18 |     False      |       2717       | 0.0009262561798095703  |  0.0   |
|        37       |  75  |       500       |   75  | 27 |     False      |       2717       | 0.0013880729675292969  |  0.0   |
|        38       | 12.5 |        88       |   12  | 4  |      True      |       115        | 2.002716064453125e-05  |  0.0   |
|        38       | 12.5 |        88       |   25  | 9  |     False      |       1598       | 0.00021409988403320312 |  0.0   |
|        38       | 12.5 |        88       |   50  | 19 |     False      |       1598       | 0.00041103363037109375 |  0.0   |
|        38       | 12.5 |        88       |   75  | 28 |     False      |       1598       | 0.0006070137023925781  |  0.0   |
|        38       |  25  |       176       |   12  | 4  |      True      |       507        | 7.677078247070312e-05  |  0.0   |
|        38       |  25  |       176       |   25  | 9  |     False      |       1763       | 0.0003218650817871094  |  0.0   |
|        38       |  25  |       176       |   50  | 19 |     False      |       1763       | 0.0005698204040527344  |  0.0   |
|        38       |  25  |       176       |   75  | 28 |     False      |       1763       | 0.0008170604705810547  |  0.0   |
|        38       |  50  |       352       |   12  | 4  |      True      |        10        | 8.106231689453125e-06  |  0.0   |
|        38       |  50  |       352       |   25  | 9  |     False      |       2200       | 0.0003809928894042969  |  0.0   |
|        38       |  50  |       352       |   50  | 19 |     False      |       2200       | 0.0007500648498535156  |  0.0   |
|        38       |  50  |       352       |   75  | 28 |     False      |       2200       | 0.0011169910430908203  |  0.0   |
|        38       |  75  |       527       |   12  | 4  |      True      |        14        | 9.059906005859375e-06  |  0.0   |
|        38       |  75  |       527       |   25  | 9  |     False      |       2524       | 0.00047898292541503906 |  0.0   |
|        38       |  75  |       527       |   50  | 19 |     False      |       2524       | 0.0009479522705078125  |  0.0   |
|        38       |  75  |       527       |   75  | 28 |     False      |       2524       |  0.001416921615600586  |  0.0   |
|        39       | 12.5 |        93       |   12  | 4  |      True      |       805        |  0.000102996826171875  |  0.0   |
|        39       | 12.5 |        93       |   25  | 9  |     False      |       1669       | 0.00031185150146484375 |  0.0   |
|        39       | 12.5 |        93       |   50  | 19 |     False      |       1669       |   0.000518798828125    |  0.0   |
|        39       | 12.5 |        93       |   75  | 29 |     False      |       1669       | 0.0007228851318359375  |  0.0   |
|        39       |  25  |       185       |   12  | 4  |      True      |        13        | 8.106231689453125e-06  |  0.0   |
