+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+-----------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          |   Memory  |
|        21       |  75  |       158       |  12.5 | 2  |     False      |       332        | 0.0002849102020263672  |    0.0    |
|        21       |  75  |       158       |   25  | 5  |      True      |       332        | 0.00029921531677246094 |    0.0    |
|        21       |  75  |       158       |   50  | 10 |     False      |       332        |  0.00026702880859375   |    0.0    |
|        21       |  75  |       158       |   75  | 15 |     False      |       332        | 0.0002608299255371094  |    0.0    |
|        22       | 12.5 |        29       |  12.5 | 2  |      True      |        54        | 5.4836273193359375e-05 |    0.0    |
|        22       | 12.5 |        29       |   25  | 5  |     False      |        54        | 4.792213439941406e-05  |    0.0    |
|        22       | 12.5 |        29       |   50  | 11 |     False      |        54        | 4.601478576660156e-05  |    0.0    |
|        22       | 12.5 |        29       |   75  | 16 |     False      |        54        |  4.38690185546875e-05  |    0.0    |
|        22       |  25  |        58       |  12.5 | 2  |      True      |        92        | 8.797645568847656e-05  |    0.0    |
|        22       |  25  |        58       |   25  | 5  |     False      |        92        |  8.20159912109375e-05  |    0.0    |
|        22       |  25  |        58       |   50  | 11 |     False      |        92        | 7.700920104980469e-05  |    0.0    |
|        22       |  25  |        58       |   75  | 16 |     False      |        92        | 7.510185241699219e-05  |    0.0    |
|        22       |  50  |       116       |  12.5 | 2  |      True      |       187        | 0.00017118453979492188 |    0.0    |
|        22       |  50  |       116       |   25  | 5  |      True      |       187        | 0.00015997886657714844 |    0.0    |
|        22       |  50  |       116       |   50  | 11 |     False      |       187        | 0.0001571178436279297  |    0.0    |
|        22       |  50  |       116       |   75  | 16 |     False      |       187        | 0.00015282630920410156 |    0.0    |
|        22       |  75  |       173       |  12.5 | 2  |     False      |       432        | 0.00037097930908203125 |    0.0    |
|        22       |  75  |       173       |   25  | 5  |      True      |       432        | 0.0003571510314941406  |    0.0    |
|        22       |  75  |       173       |   50  | 11 |     False      |       432        |  0.000362396240234375  |    0.0    |
|        22       |  75  |       173       |   75  | 16 |     False      |       432        | 0.0003631114959716797  |    0.0    |
|        23       | 12.5 |        32       |  12.5 | 2  |      True      |        54        | 6.818771362304688e-05  |    0.0    |
|        23       | 12.5 |        32       |   25  | 5  |     False      |        54        | 4.792213439941406e-05  |    0.0    |
|        23       | 12.5 |        32       |   50  | 11 |     False      |        54        | 4.601478576660156e-05  |    0.0    |
|        23       | 12.5 |        32       |   75  | 17 |     False      |        54        | 4.6253204345703125e-05 |    0.0    |
|        23       |  25  |        63       |  12.5 | 2  |      True      |       102        | 9.703636169433594e-05  |    0.0    |
|        23       |  25  |        63       |   25  | 5  |     False      |       102        | 9.131431579589844e-05  |    0.0    |
|        23       |  25  |        63       |   50  | 11 |     False      |       102        | 8.606910705566406e-05  |    0.0    |
|        23       |  25  |        63       |   75  | 17 |     False      |       102        |  8.20159912109375e-05  |    0.0    |
|        23       |  50  |       126       |  12.5 | 2  |      True      |       208        | 0.0001900196075439453  |    0.0    |
|        23       |  50  |       126       |   25  | 5  |      True      |       208        | 0.00020933151245117188 |    0.0    |
|        23       |  50  |       126       |   50  | 11 |     False      |       208        | 0.00017380714416503906 |    0.0    |
|        23       |  50  |       126       |   75  | 17 |     False      |       208        | 0.00016832351684570312 |    0.0    |
|        23       |  75  |       190       |  12.5 | 2  |     False      |       369        | 0.0003159046173095703  |    0.0    |
|        23       |  75  |       190       |   25  | 5  |      True      |       369        | 0.0002999305725097656  |    0.0    |
|        23       |  75  |       190       |   50  | 11 |     False      |       369        | 0.00029587745666503906 |    0.0    |
|        23       |  75  |       190       |   75  | 17 |     False      |       369        | 0.0002911090850830078  |    0.0    |
|        24       | 12.5 |        34       |  12.5 | 3  |      True      |        57        | 5.316734313964844e-05  |    0.0    |
|        24       | 12.5 |        34       |   25  | 6  |     False      |        57        | 4.8160552978515625e-05 |    0.0    |
|        24       | 12.5 |        34       |   50  | 12 |     False      |        57        | 4.601478576660156e-05  |    0.0    |
|        24       | 12.5 |        34       |   75  | 18 |     False      |        57        | 4.506111145019531e-05  |    0.0    |
|        24       |  25  |        69       |  12.5 | 3  |      True      |       105        | 9.298324584960938e-05  |    0.0    |
|        24       |  25  |        69       |   25  | 6  |     False      |       105        | 8.893013000488281e-05  |    0.0    |
|        24       |  25  |        69       |   50  | 12 |     False      |       105        | 8.511543273925781e-05  |    0.0    |
|        24       |  25  |        69       |   75  | 18 |     False      |       105        |  8.20159912109375e-05  |    0.0    |
|        24       |  50  |       138       |  12.5 | 3  |      True      |       228        | 0.00019788742065429688 |    0.0    |
|        24       |  50  |       138       |   25  | 6  |      True      |       228        | 0.00018978118896484375 |    0.0    |
|        24       |  50  |       138       |   50  | 12 |     False      |       228        | 0.00018835067749023438 |    0.0    |
|        24       |  50  |       138       |   75  | 18 |     False      |       228        | 0.00018405914306640625 |    0.0    |
|        24       |  75  |       207       |  12.5 | 3  |      True      |       325        | 0.00029587745666503906 |    0.0    |
|        24       |  75  |       207       |   25  | 6  |      True      |       325        | 0.0002810955047607422  |    0.0    |
|        24       |  75  |       207       |   50  | 12 |     False      |       325        | 0.0002739429473876953  |    0.0    |
|        24       |  75  |       207       |   75  | 18 |     False      |       325        | 0.00027108192443847656 |    0.0    |
|        25       | 12.5 |        38       |  12.5 | 3  |      True      |        69        | 6.413459777832031e-05  |    0.0    |
|        25       | 12.5 |        38       |   25  | 6  |     False      |        69        | 5.507469177246094e-05  |    0.0    |
|        25       | 12.5 |        38       |   50  | 12 |     False      |        69        | 5.364418029785156e-05  |    0.0    |
|        25       | 12.5 |        38       |   75  | 18 |     False      |        69        | 5.221366882324219e-05  |    0.0    |
|        25       |  25  |        75       |  12.5 | 3  |      True      |       110        | 0.0001049041748046875  |    0.0    |
|        25       |  25  |        75       |   25  | 6  |     False      |       110        | 9.870529174804688e-05  |    0.0    |
|        25       |  25  |        75       |   50  | 12 |     False      |       110        | 9.512901306152344e-05  |    0.0    |
|        25       |  25  |        75       |   75  | 18 |     False      |       110        | 8.893013000488281e-05  |    0.0    |
|        25       |  50  |       150       |  12.5 | 3  |      True      |       219        | 0.0001990795135498047  |    0.0    |
|        25       |  50  |       150       |   25  | 6  |     False      |       219        | 0.00019621849060058594 |    0.0    |
|        25       |  50  |       150       |   50  | 12 |     False      |       219        | 0.0001900196075439453  |    0.0    |
|        25       |  50  |       150       |   75  | 18 |     False      |       219        | 0.0001819133758544922  |    0.0    |
|        25       |  75  |       225       |  12.5 | 3  |      True      |       525        |  0.00045013427734375   |    0.0    |
|        25       |  75  |       225       |   25  | 6  |      True      |       525        |  0.00043487548828125   |    0.0    |
|        25       |  75  |       225       |   50  | 12 |     False      |       525        | 0.00043511390686035156 |    0.0    |
|        25       |  75  |       225       |   75  | 18 |     False      |       525        | 0.0004699230194091797  |    0.0    |
|        26       | 12.5 |        41       |  12.5 | 3  |      True      |        71        | 7.200241088867188e-05  |    0.0    |
|        26       | 12.5 |        41       |   25  | 6  |     False      |        71        | 5.984306335449219e-05  |    0.0    |
|        26       | 12.5 |        41       |   50  | 13 |     False      |        71        |  5.91278076171875e-05  |    0.0    |
|        26       | 12.5 |        41       |   75  | 19 |     False      |        71        | 5.7697296142578125e-05 |    0.0    |
|        26       |  25  |        81       |  12.5 | 3  |      True      |       115        | 0.0001049041748046875  |    0.0    |
|        26       |  25  |        81       |   25  | 6  |     False      |       115        | 9.870529174804688e-05  |    0.0    |
|        26       |  25  |        81       |   50  | 13 |     False      |       115        | 9.393692016601562e-05  |    0.0    |
|        26       |  25  |        81       |   75  | 19 |     False      |       115        | 9.202957153320312e-05  |    0.0    |
|        26       |  50  |       162       |  12.5 | 3  |      True      |       317        | 0.00027108192443847656 |    0.0    |
|        26       |  50  |       162       |   25  | 6  |     False      |       317        | 0.00026607513427734375 |    0.0    |
|        26       |  50  |       162       |   50  | 13 |     False      |       317        | 0.00025916099548339844 |    0.0    |
|        26       |  50  |       162       |   75  | 19 |     False      |       317        | 0.0002567768096923828  |    0.0    |
|        26       |  75  |       244       |  12.5 | 3  |      True      |       596        | 0.0004851818084716797  |    0.0    |
|        26       |  75  |       244       |   25  | 6  |      True      |       596        | 0.0004658699035644531  |    0.0    |
|        26       |  75  |       244       |   50  | 13 |     False      |       596        | 0.0004642009735107422  |    0.0    |
|        26       |  75  |       244       |   75  | 19 |     False      |       596        | 0.0004611015319824219  |    0.0    |
|        27       | 12.5 |        44       |  12.5 | 3  |      True      |        75        | 7.414817810058594e-05  |    0.0    |
|        27       | 12.5 |        44       |   25  | 6  |     False      |        75        | 6.604194641113281e-05  |    0.0    |
|        27       | 12.5 |        44       |   50  | 13 |     False      |        75        |  6.29425048828125e-05  |    0.0    |
|        27       | 12.5 |        44       |   75  | 20 |     False      |        75        | 6.222724914550781e-05  |    0.0    |
|        27       |  25  |        88       |  12.5 | 3  |      True      |       140        |  0.00012969970703125   |    0.0    |
|        27       |  25  |        88       |   25  | 6  |     False      |       140        | 0.0001251697540283203  |    0.0    |
|        27       |  25  |        88       |   50  | 13 |     False      |       140        | 0.00011897087097167969 |    0.0    |
|        27       |  25  |        88       |   75  | 20 |     False      |       140        | 0.00011587142944335938 |    0.0    |
|        27       |  50  |       176       |  12.5 | 3  |      True      |       339        | 0.00029277801513671875 |    0.0    |
|        27       |  50  |       176       |   25  | 6  |      True      |       339        | 0.0002892017364501953  |    0.0    |
|        27       |  50  |       176       |   50  | 13 |     False      |       339        | 0.0002810955047607422  |    0.0    |
|        27       |  50  |       176       |   75  | 20 |     False      |       339        | 0.0002770423889160156  |    0.0    |
|        27       |  75  |       263       |  12.5 | 3  |      True      |       661        | 0.0006101131439208984  |    0.0    |
|        27       |  75  |       263       |   25  | 6  |      True      |       661        | 0.0005390644073486328  |    0.0    |
|        27       |  75  |       263       |   50  | 13 |     False      |       661        | 0.0005328655242919922  |    0.0    |
|        27       |  75  |       263       |   75  | 20 |     False      |       661        | 0.0005261898040771484  |    0.0    |
|        28       | 12.5 |        47       |  12.5 | 3  |      True      |        82        |  8.20159912109375e-05  |    0.0    |
|        28       | 12.5 |        47       |   25  | 7  |     False      |        82        | 6.890296936035156e-05  |    0.0    |
|        28       | 12.5 |        47       |   50  | 14 |     False      |        82        | 6.604194641113281e-05  |    0.0    |
|        28       | 12.5 |        47       |   75  | 21 |     False      |        82        |  6.4849853515625e-05   |    0.0    |
|        28       |  25  |        94       |  12.5 | 3  |      True      |       140        | 0.0001201629638671875  |    0.0    |
|        28       |  25  |        94       |   25  | 7  |     False      |       140        | 0.00011491775512695312 |    0.0    |
|        28       |  25  |        94       |   50  | 14 |     False      |       140        | 0.00011110305786132812 |    0.0    |
|        28       |  25  |        94       |   75  | 21 |     False      |       140        | 0.00010704994201660156 |    0.0    |
|        28       |  50  |       189       |  12.5 | 3  |      True      |       358        | 0.00029277801513671875 |    0.0    |
|        28       |  50  |       189       |   25  | 7  |     False      |       358        | 0.0002892017364501953  |    0.0    |
|        28       |  50  |       189       |   50  | 14 |     False      |       358        | 0.00028395652770996094 |    0.0    |
|        28       |  50  |       189       |   75  | 21 |     False      |       358        | 0.0002808570861816406  |    0.0    |
|        28       |  75  |       284       |  12.5 | 3  |      True      |       693        | 0.0005500316619873047  |    0.0    |
|        28       |  75  |       284       |   25  | 7  |      True      |       693        | 0.0005390644073486328  |    0.0    |
|        28       |  75  |       284       |   50  | 14 |     False      |       693        | 0.0005350112915039062  |    0.0    |
|        28       |  75  |       284       |   75  | 21 |     False      |       693        | 0.0005269050598144531  |    0.0    |
|        29       | 12.5 |        51       |  12.5 | 3  |      True      |        91        |   8.392333984375e-05   |    0.0    |
|        29       | 12.5 |        51       |   25  | 7  |     False      |        91        | 7.295608520507812e-05  |    0.0    |
|        29       | 12.5 |        51       |   50  | 14 |     False      |        91        | 7.009506225585938e-05  |    0.0    |
|        29       | 12.5 |        51       |   75  | 21 |     False      |        91        | 6.794929504394531e-05  |    0.0    |
|        29       |  25  |       102       |  12.5 | 3  |      True      |       147        | 0.00012803077697753906 |    0.0    |
|        29       |  25  |       102       |   25  | 7  |     False      |       147        | 0.00012421607971191406 |    0.0    |
|        29       |  25  |       102       |   50  | 14 |     False      |       147        | 0.00012183189392089844 |    0.0    |
|        29       |  25  |       102       |   75  | 21 |     False      |       147        | 0.00011491775512695312 |    0.0    |
|        29       |  50  |       203       |  12.5 | 3  |      True      |       451        | 0.0003750324249267578  |    0.0    |
|        29       |  50  |       203       |   25  | 7  |     False      |       451        | 0.0003731250762939453  |    0.0    |
|        29       |  50  |       203       |   50  | 14 |     False      |       451        | 0.0004100799560546875  |    0.0    |
|        29       |  50  |       203       |   75  | 21 |     False      |       451        | 0.00038504600524902344 |    0.0    |
|        29       |  75  |       304       |  12.5 | 3  |      True      |       767        | 0.0006222724914550781  |    0.0    |
|        29       |  75  |       304       |   25  | 7  |      True      |       767        | 0.0006039142608642578  |    0.0    |
|        29       |  75  |       304       |   50  | 14 |     False      |       767        | 0.0005831718444824219  |    0.0    |
|        29       |  75  |       304       |   75  | 21 |     False      |       767        | 0.0005767345428466797  |    0.0    |
|        30       | 12.5 |        54       |  12.5 | 3  |      True      |        92        | 8.702278137207031e-05  |    0.0    |
|        30       | 12.5 |        54       |   25  | 7  |     False      |        92        | 7.390975952148438e-05  |    0.0    |
|        30       | 12.5 |        54       |   50  | 15 |     False      |        92        | 7.009506225585938e-05  |    0.0    |
|        30       | 12.5 |        54       |   75  | 22 |     False      |        92        | 6.794929504394531e-05  |    0.0    |
|        30       |  25  |       109       |  12.5 | 3  |      True      |       157        | 0.0001342296600341797  |    0.0    |
|        30       |  25  |       109       |   25  | 7  |     False      |       157        | 0.00013184547424316406 |    0.0    |
|        30       |  25  |       109       |   50  | 15 |     False      |       157        | 0.00012731552124023438 |    0.0    |
|        30       |  25  |       109       |   75  | 22 |     False      |       157        | 0.00014591217041015625 |    0.0    |
|        30       |  50  |       218       |  12.5 | 3  |      True      |       407        | 0.00035309791564941406 |    0.0    |
|        30       |  50  |       218       |   25  | 7  |     False      |       407        | 0.00033092498779296875 |    0.0    |
|        30       |  50  |       218       |   50  | 15 |     False      |       407        | 0.0003199577331542969  |    0.0    |
|        30       |  50  |       218       |   75  | 22 |     False      |       407        | 0.0003190040588378906  |    0.0    |
|        30       |  75  |       326       |  12.5 | 3  |      True      |       706        | 0.0005869865417480469  |    0.0    |
|        30       |  75  |       326       |   25  | 7  |      True      |       706        | 0.0005650520324707031  |    0.0    |
|        30       |  75  |       326       |   50  | 15 |     False      |       706        | 0.0005559921264648438  |    0.0    |
|        30       |  75  |       326       |   75  | 22 |     False      |       706        | 0.0005481243133544922  |    0.0    |
|        31       | 12.5 |        58       |  12.5 | 3  |      True      |        91        | 8.487701416015625e-05  |    0.0    |
|        31       | 12.5 |        58       |   25  | 7  |     False      |        91        | 7.486343383789062e-05  |    0.0    |
|        31       | 12.5 |        58       |   50  | 15 |     False      |        91        | 7.319450378417969e-05  |    0.0    |
|        31       | 12.5 |        58       |   75  | 23 |     False      |        91        | 7.176399230957031e-05  |    0.0    |
|        31       |  25  |       116       |  12.5 | 3  |      True      |       191        | 0.0001652240753173828  |    0.0    |
|        31       |  25  |       116       |   25  | 7  |     False      |       191        | 0.0001590251922607422  |    0.0    |
|        31       |  25  |       116       |   50  | 15 |     False      |       191        | 0.00015282630920410156 |    0.0    |
|        31       |  25  |       116       |   75  | 23 |     False      |       191        | 0.00014901161193847656 |    0.0    |
|        31       |  50  |       232       |  12.5 | 3  |      True      |       502        | 0.0004038810729980469  |    0.0    |
|        31       |  50  |       232       |   25  | 7  |     False      |       502        | 0.00040221214294433594 |    0.0    |
|        31       |  50  |       232       |   50  | 15 |     False      |       502        | 0.0003986358642578125  |    0.0    |
|        31       |  50  |       232       |   75  | 23 |     False      |       502        | 0.00039076805114746094 |    0.0    |
|        31       |  75  |       349       |  12.5 | 3  |     False      |       993        | 0.0008268356323242188  |    0.0    |
|        31       |  75  |       349       |   25  | 7  |      True      |       993        | 0.0007882118225097656  |    0.0    |
|        31       |  75  |       349       |   50  | 15 |     False      |       993        | 0.0007560253143310547  |    0.0    |
|        31       |  75  |       349       |   75  | 23 |     False      |       993        | 0.0007479190826416016  |    0.0    |
|        32       | 12.5 |        62       |  12.5 | 4  |     False      |        98        | 9.489059448242188e-05  |    0.0    |
|        32       | 12.5 |        62       |   25  | 8  |     False      |        98        |  8.0108642578125e-05   |    0.0    |
|        32       | 12.5 |        62       |   50  | 16 |     False      |        98        | 7.605552673339844e-05  |    0.0    |
|        32       | 12.5 |        62       |   75  | 24 |     False      |        98        | 7.343292236328125e-05  |    0.0    |
|        32       |  25  |       124       |  12.5 | 4  |      True      |       191        | 0.00016188621520996094 |    0.0    |
|        32       |  25  |       124       |   25  | 8  |     False      |       191        | 0.00015878677368164062 |    0.0    |
|        32       |  25  |       124       |   50  | 16 |     False      |       191        | 0.00015306472778320312 |    0.0    |
|        32       |  25  |       124       |   75  | 24 |     False      |       191        | 0.0001499652862548828  |    0.0    |
|        32       |  50  |       248       |  12.5 | 4  |      True      |       546        | 0.0004642009735107422  |    0.0    |
|        32       |  50  |       248       |   25  | 8  |     False      |       546        | 0.00044798851013183594 |    0.0    |
|        32       |  50  |       248       |   50  | 16 |     False      |       546        | 0.0004901885986328125  |    0.0    |
|        32       |  50  |       248       |   75  | 24 |     False      |       546        | 0.00045371055603027344 |    0.0    |
|        32       |  75  |       372       |  12.5 | 4  |      True      |       1257       | 0.0010690689086914062  |    0.0    |
|        32       |  75  |       372       |   25  | 8  |     False      |       1257       | 0.0009970664978027344  |    0.0    |
|        32       |  75  |       372       |   50  | 16 |     False      |       1257       | 0.0009751319885253906  |    0.0    |
|        32       |  75  |       372       |   75  | 24 |     False      |       1257       | 0.0009710788726806641  |    0.0    |
|        33       | 12.5 |        66       |  12.5 | 4  |     False      |       113        |   0.0001068115234375   |    0.0    |
|        33       | 12.5 |        66       |   25  | 8  |     False      |       113        | 9.202957153320312e-05  |    0.0    |
|        33       | 12.5 |        66       |   50  | 16 |     False      |       113        | 8.726119995117188e-05  |    0.0    |
|        33       | 12.5 |        66       |   75  | 24 |     False      |       113        |   8.392333984375e-05   |    0.0    |
|        33       |  25  |       132       |  12.5 | 4  |      True      |       211        | 0.0001819133758544922  |    0.0    |
|        33       |  25  |       132       |   25  | 8  |     False      |       211        | 0.00017571449279785156 |    0.0    |
|        33       |  25  |       132       |   50  | 16 |     False      |       211        | 0.0001709461212158203  |    0.0    |
|        33       |  25  |       132       |   75  | 24 |     False      |       211        | 0.0001690387725830078  |    0.0    |
|        33       |  50  |       264       |  12.5 | 4  |      True      |       577        | 0.0004839897155761719  |    0.0    |
|        33       |  50  |       264       |   25  | 8  |     False      |       577        | 0.0004677772521972656  |    0.0    |
|        33       |  50  |       264       |   50  | 16 |     False      |       577        | 0.00045680999755859375 |    0.0    |
|        33       |  50  |       264       |   75  | 24 |     False      |       577        | 0.0004608631134033203  |    0.0    |
|        33       |  75  |       396       |  12.5 | 4  |      True      |       1263       | 0.0010118484497070312  |    0.0    |
|        33       |  75  |       396       |   25  | 8  |     False      |       1263       | 0.0009799003601074219  |    0.0    |
|        33       |  75  |       396       |   50  | 16 |     False      |       1263       | 0.0009667873382568359  |    0.0    |
|        33       |  75  |       396       |   75  | 24 |     False      |       1263       |  0.000942230224609375  |    0.0    |
|        34       | 12.5 |        70       |  12.5 | 4  |     False      |       118        | 0.00011897087097167969 |    0.0    |
|        34       | 12.5 |        70       |   25  | 8  |     False      |       118        | 0.00010085105895996094 |    0.0    |
|        34       | 12.5 |        70       |   50  | 17 |     False      |       118        | 9.083747863769531e-05  |    0.0    |
|        34       | 12.5 |        70       |   75  | 25 |     False      |       118        | 8.893013000488281e-05  |    0.0    |
|        34       |  25  |       140       |  12.5 | 4  |      True      |       239        | 0.0001990795135498047  |    0.0    |
|        34       |  25  |       140       |   25  | 8  |     False      |       239        | 0.00019502639770507812 |    0.0    |
|        34       |  25  |       140       |   50  | 17 |     False      |       239        | 0.00019216537475585938 |    0.0    |
|        34       |  25  |       140       |   75  | 25 |     False      |       239        | 0.0001862049102783203  |    0.0    |
|        34       |  50  |       280       |  12.5 | 4  |      True      |       511        | 0.0004189014434814453  |    0.0    |
|        34       |  50  |       280       |   25  | 8  |     False      |       511        | 0.00041103363037109375 |    0.0    |
|        34       |  50  |       280       |   50  | 17 |     False      |       511        | 0.0004031658172607422  |    0.0    |
|        34       |  50  |       280       |   75  | 25 |     False      |       511        | 0.00039887428283691406 |    0.0    |
|        34       |  75  |       421       |  12.5 | 4  |      True      |       1721       | 0.0013511180877685547  |    0.0    |
|        34       |  75  |       421       |   25  | 8  |     False      |       1721       |  0.001332998275756836  |    0.0    |
|        34       |  75  |       421       |   50  | 17 |     False      |       1721       | 0.0013260841369628906  |    0.0    |
|        34       |  75  |       421       |   75  | 25 |     False      |       1721       | 0.0013179779052734375  |    0.0    |
|        35       | 12.5 |        74       |  12.5 | 4  |      True      |       117        | 0.00012493133544921875 |    0.0    |
|        35       | 12.5 |        74       |   25  | 8  |     False      |       117        | 9.489059448242188e-05  |    0.0    |
|        35       | 12.5 |        74       |   50  | 17 |     False      |       117        | 9.107589721679688e-05  |    0.0    |
|        35       | 12.5 |        74       |   75  | 26 |     False      |       117        | 8.869171142578125e-05  |    0.0    |
|        35       |  25  |       149       |  12.5 | 4  |      True      |       250        | 0.00023102760314941406 |    0.0    |
|        35       |  25  |       149       |   25  | 8  |     False      |       250        | 0.0002040863037109375  |    0.0    |
|        35       |  25  |       149       |   50  | 17 |     False      |       250        | 0.00019788742065429688 |    0.0    |
|        35       |  25  |       149       |   75  | 26 |     False      |       250        | 0.00019502639770507812 |    0.0    |
|        35       |  50  |       298       |  12.5 | 4  |      True      |       686        | 0.0005769729614257812  |    0.0    |
|        35       |  50  |       298       |   25  | 8  |     False      |       686        | 0.0005578994750976562  |    0.0    |
|        35       |  50  |       298       |   50  | 17 |     False      |       686        | 0.0005590915679931641  |    0.0    |
|        35       |  50  |       298       |   75  | 26 |     False      |       686        | 0.0005397796630859375  |    0.0    |
|        35       |  75  |       446       |  12.5 | 4  |      True      |       1982       | 0.0015807151794433594  |    0.0    |
|        35       |  75  |       446       |   25  | 8  |     False      |       1982       | 0.0015668869018554688  |    0.0    |
|        35       |  75  |       446       |   50  | 17 |     False      |       1982       | 0.0015468597412109375  |    0.0    |
|        35       |  75  |       446       |   75  | 26 |     False      |       1982       | 0.0015919208526611328  |    0.0    |
|        36       | 12.5 |        79       |  12.5 | 4  |     False      |       124        | 0.0001270771026611328  |    0.0    |
|        36       | 12.5 |        79       |   25  | 9  |     False      |       124        | 0.00010609626770019531 |    0.0    |
|        36       | 12.5 |        79       |   50  | 18 |     False      |       124        | 9.775161743164062e-05  |    0.0    |
|        36       | 12.5 |        79       |   75  | 27 |     False      |       124        | 9.512901306152344e-05  |    0.0    |
|        36       |  25  |       158       |  12.5 | 4  |      True      |       247        | 0.00020885467529296875 |    0.0    |
|        36       |  25  |       158       |   25  | 9  |     False      |       247        | 0.00020623207092285156 |    0.0    |
|        36       |  25  |       158       |   50  | 18 |     False      |       247        | 0.00019669532775878906 |    0.0    |
|        36       |  25  |       158       |   75  | 27 |     False      |       247        | 0.00019311904907226562 |    0.0    |
|        36       |  50  |       315       |  12.5 | 4  |      True      |       680        | 0.0005602836608886719  |    0.0    |
|        36       |  50  |       315       |   25  | 9  |     False      |       680        |  0.00055694580078125   |    0.0    |
|        36       |  50  |       315       |   50  | 18 |     False      |       680        | 0.0005440711975097656  |    0.0    |
|        36       |  50  |       315       |   75  | 27 |     False      |       680        | 0.0005419254302978516  |    0.0    |
|        36       |  75  |       472       |  12.5 | 4  |      True      |       1628       |  0.001615285873413086  |    0.0    |
|        36       |  75  |       472       |   25  | 9  |     False      |       1628       | 0.0013020038604736328  |    0.0    |
|        36       |  75  |       472       |   50  | 18 |     False      |       1628       | 0.0012769699096679688  |    0.0    |
|        36       |  75  |       472       |   75  | 27 |     False      |       1628       |  0.001271963119506836  |    0.0    |
|        37       | 12.5 |        83       |  12.5 | 4  |     False      |       132        | 0.0001289844512939453  |    0.0    |
|        37       | 12.5 |        83       |   25  | 9  |     False      |       132        | 0.00010609626770019531 |    0.0    |
|        37       | 12.5 |        83       |   50  | 18 |     False      |       132        | 0.00010323524475097656 |    0.0    |
|        37       | 12.5 |        83       |   75  | 27 |     False      |       132        | 9.965896606445312e-05  |    0.0    |
|        37       |  25  |       166       |  12.5 | 4  |      True      |       283        |     0.000244140625     |    0.0    |
|        37       |  25  |       166       |   25  | 9  |     False      |       283        | 0.00023984909057617188 |    0.0    |
|        37       |  25  |       166       |   50  | 18 |     False      |       283        | 0.00023293495178222656 |    0.0    |
|        37       |  25  |       166       |   75  | 27 |     False      |       283        | 0.0002269744873046875  |    0.0    |
|        37       |  50  |       333       |  12.5 | 4  |      True      |       913        | 0.0007429122924804688  |    0.0    |
|        37       |  50  |       333       |   25  | 9  |     False      |       913        | 0.0007338523864746094  |    0.0    |
|        37       |  50  |       333       |   50  | 18 |     False      |       913        | 0.0007550716400146484  |    0.0    |
|        37       |  50  |       333       |   75  | 27 |     False      |       913        | 0.0007040500640869141  |    0.0    |
|        37       |  75  |       500       |  12.5 | 4  |      True      |       2268       |  0.001806020736694336  |    0.0    |
|        37       |  75  |       500       |   25  | 9  |     False      |       2268       |  0.001753091812133789  |    0.0    |
|        37       |  75  |       500       |   50  | 18 |     False      |       2268       | 0.0017921924591064453  |    0.0    |
|        37       |  75  |       500       |   75  | 27 |     False      |       2268       | 0.0018019676208496094  |    0.0    |
|        38       | 12.5 |        88       |  12.5 | 4  |      True      |       145        | 0.00014090538024902344 |    0.0    |
|        38       | 12.5 |        88       |   25  | 9  |     False      |       145        | 0.0001201629638671875  |    0.0    |
|        38       | 12.5 |        88       |   50  | 19 |     False      |       145        | 0.00011587142944335938 |    0.0    |
|        38       | 12.5 |        88       |   75  | 28 |     False      |       145        | 0.00011277198791503906 |    0.0    |
|        38       |  25  |       176       |  12.5 | 4  |      True      |       302        | 0.00026297569274902344 |    0.0    |
|        38       |  25  |       176       |   25  | 9  |     False      |       302        | 0.0002579689025878906  |    0.0    |
|        38       |  25  |       176       |   50  | 19 |     False      |       302        | 0.00024700164794921875 |    0.0    |
|        38       |  25  |       176       |   75  | 28 |     False      |       302        | 0.00024199485778808594 |    0.0    |
|        38       |  50  |       352       |  12.5 | 4  |      True      |       891        |  0.000720977783203125  |    0.0    |
|        38       |  50  |       352       |   25  | 9  |     False      |       891        | 0.0007231235504150391  |    0.0    |
|        38       |  50  |       352       |   50  | 19 |     False      |       891        | 0.0007069110870361328  |    0.0    |
|        38       |  50  |       352       |   75  | 28 |     False      |       891        | 0.0007317066192626953  |    0.0    |
|        38       |  75  |       527       |  12.5 | 4  |      True      |       2106       | 0.0017461776733398438  |    0.0    |
|        38       |  75  |       527       |   25  | 9  |     False      |       2106       | 0.0016589164733886719  |    0.0    |
|        38       |  75  |       527       |   50  | 19 |     False      |       2106       | 0.0016398429870605469  |    0.0    |
|        38       |  75  |       527       |   75  | 28 |     False      |       2106       | 0.0016338825225830078  |    0.0    |
|        39       | 12.5 |        93       |  12.5 | 4  |      True      |       141        | 0.00013208389282226562 |    0.0    |
|        39       | 12.5 |        93       |   25  | 9  |     False      |       141        | 0.00011992454528808594 |    0.0    |
|        39       | 12.5 |        93       |   50  | 19 |     False      |       141        | 0.00012683868408203125 |    0.0    |
|        39       | 12.5 |        93       |   75  | 29 |     False      |       141        | 0.0001087188720703125  |    0.0    |
|        39       |  25  |       185       |  12.5 | 4  |      True      |       304        | 0.0002560615539550781  |    0.0    |
|        39       |  25  |       185       |   25  | 9  |     False      |       304        | 0.0002770423889160156  |    0.0    |
