+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+--------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          | Memory |
|        21       |  75  |       158       |   50  | 10 |     False      |       800        | 0.00014019012451171875 |  0.0   |
|        21       |  75  |       158       |   75  | 15 |     False      |       800        | 0.0002639293670654297  |  0.0   |
|        22       | 12.5 |        29       |   12  | 2  |      True      |        1         | 7.152557373046875e-06  |  0.0   |
|        22       | 12.5 |        29       |   25  | 5  |     False      |       517        | 7.200241088867188e-05  |  0.0   |
|        22       | 12.5 |        29       |   50  | 11 |     False      |       517        | 0.00013685226440429688 |  0.0   |
|        22       | 12.5 |        29       |   75  | 16 |     False      |       517        | 0.00020074844360351562 |  0.0   |
|        22       |  25  |        58       |   12  | 2  |      True      |        1         | 6.198883056640625e-06  |  0.0   |
|        22       |  25  |        58       |   25  | 5  |     False      |       575        | 8.702278137207031e-05  |  0.0   |
|        22       |  25  |        58       |   50  | 11 |     False      |       575        | 0.0001652240753173828  |  0.0   |
|        22       |  25  |        58       |   75  | 16 |     False      |       575        | 0.00024390220642089844 |  0.0   |
|        22       |  50  |       116       |   12  | 2  |      True      |        1         | 5.9604644775390625e-06 |  0.0   |
|        22       |  50  |       116       |   25  | 5  |      True      |       241        | 4.696846008300781e-05  |  0.0   |
|        22       |  50  |       116       |   50  | 11 |     False      |       692        | 0.00014901161193847656 |  0.0   |
|        22       |  50  |       116       |   75  | 16 |     False      |       692        | 0.0002510547637939453  |  0.0   |
|        22       |  75  |       173       |   12  | 2  |      True      |        1         | 7.152557373046875e-06  |  0.0   |
|        22       |  75  |       173       |   25  | 5  |      True      |        20        |   1.52587890625e-05    |  0.0   |
|        22       |  75  |       173       |   50  | 11 |     False      |       920        | 0.00015020370483398438 |  0.0   |
|        22       |  75  |       173       |   75  | 16 |     False      |       920        | 0.00028014183044433594 |  0.0   |
|        23       | 12.5 |        32       |   12  | 2  |      True      |        1         | 7.152557373046875e-06  |  0.0   |
|        23       | 12.5 |        32       |   25  | 5  |     False      |       566        | 7.510185241699219e-05  |  0.0   |
|        23       | 12.5 |        32       |   50  | 11 |     False      |       566        |  0.000141143798828125  |  0.0   |
|        23       | 12.5 |        32       |   75  | 17 |     False      |       566        | 0.0002071857452392578  |  0.0   |
|        23       |  25  |        63       |   12  | 2  |      True      |        1         | 5.9604644775390625e-06 |  0.0   |
|        23       |  25  |        63       |   25  | 5  |     False      |       631        | 8.988380432128906e-05  |  0.0   |
|        23       |  25  |        63       |   50  | 11 |     False      |       631        | 0.0001938343048095703  |  0.0   |
|        23       |  25  |        63       |   75  | 17 |     False      |       631        | 0.0002770423889160156  |  0.0   |
|        23       |  50  |       126       |   12  | 2  |      True      |        1         | 5.9604644775390625e-06 |  0.0   |
|        23       |  50  |       126       |   25  | 5  |     False      |       772        | 0.00011396408081054688 |  0.0   |
|        23       |  50  |       126       |   50  | 11 |     False      |       772        | 0.00022101402282714844 |  0.0   |
|        23       |  50  |       126       |   75  | 17 |     False      |       772        | 0.0003268718719482422  |  0.0   |
|        23       |  75  |       190       |   12  | 2  |      True      |        1         | 6.198883056640625e-06  |  0.0   |
|        23       |  75  |       190       |   25  | 5  |      True      |        17        | 1.430511474609375e-05  |  0.0   |
|        23       |  75  |       190       |   50  | 11 |     False      |       878        | 0.0001480579376220703  |  0.0   |
|        23       |  75  |       190       |   75  | 17 |     False      |       878        | 0.0002810955047607422  |  0.0   |
|        24       | 12.5 |        34       |   12  | 2  |      True      |        1         | 5.9604644775390625e-06 |  0.0   |
|        24       | 12.5 |        34       |   25  | 6  |     False      |       614        | 7.796287536621094e-05  |  0.0   |
|        24       | 12.5 |        34       |   50  | 12 |     False      |       614        | 0.00015091896057128906 |  0.0   |
|        24       | 12.5 |        34       |   75  | 18 |     False      |       614        | 0.00022292137145996094 |  0.0   |
|        24       |  25  |        69       |   12  | 2  |      True      |        1         | 5.9604644775390625e-06 |  0.0   |
|        24       |  25  |        69       |   25  | 6  |     False      |       692        | 9.489059448242188e-05  |  0.0   |
|        24       |  25  |        69       |   50  | 12 |     False      |       692        |    0.00018310546875    |  0.0   |
|        24       |  25  |        69       |   75  | 18 |     False      |       692        | 0.00026917457580566406 |  0.0   |
|        24       |  50  |       138       |   12  | 2  |      True      |        1         | 7.152557373046875e-06  |  0.0   |
|        24       |  50  |       138       |   25  | 6  |      True      |       196        |   3.814697265625e-05   |  0.0   |
|        24       |  50  |       138       |   50  | 12 |     False      |       819        | 0.00015616416931152344 |  0.0   |
|        24       |  50  |       138       |   75  | 18 |     False      |       819        | 0.0002722740173339844  |  0.0   |
|        24       |  75  |       207       |   12  | 2  |      True      |        1         | 5.9604644775390625e-06 |  0.0   |
|        24       |  75  |       207       |   25  | 6  |      True      |        25        |   1.52587890625e-05    |  0.0   |
|        24       |  75  |       207       |   50  | 12 |     False      |       968        | 0.00016427040100097656 |  0.0   |
|        24       |  75  |       207       |   75  | 18 |     False      |       968        | 0.0003120899200439453  |  0.0   |
|        25       | 12.5 |        38       |   12  | 3  |      True      |       102        | 1.6927719116210938e-05 |  0.0   |
|        25       | 12.5 |        38       |   25  | 6  |     False      |       678        | 9.775161743164062e-05  |  0.0   |
|        25       | 12.5 |        38       |   50  | 12 |     False      |       678        | 0.00017786026000976562 |  0.0   |
|        25       | 12.5 |        38       |   75  | 18 |     False      |       678        | 0.00025773048400878906 |  0.0   |
|        25       |  25  |        75       |   12  | 3  |      True      |        7         | 6.9141387939453125e-06 |  0.0   |
|        25       |  25  |        75       |   25  | 6  |     False      |       740        | 0.00010395050048828125 |  0.0   |
|        25       |  25  |        75       |   50  | 12 |     False      |       740        | 0.00019884109497070312 |  0.0   |
|        25       |  25  |        75       |   75  | 18 |     False      |       740        | 0.0002942085266113281  |  0.0   |
|        25       |  50  |       150       |   12  | 3  |      True      |        8         | 7.152557373046875e-06  |  0.0   |
|        25       |  50  |       150       |   25  | 6  |     False      |       897        | 0.00013828277587890625 |  0.0   |
|        25       |  50  |       150       |   50  | 12 |     False      |       897        |  0.00026702880859375   |  0.0   |
|        25       |  50  |       150       |   75  | 18 |     False      |       897        | 0.0003960132598876953  |  0.0   |
|        25       |  75  |       225       |   12  | 3  |      True      |        6         | 6.9141387939453125e-06 |  0.0   |
|        25       |  75  |       225       |   25  | 6  |      True      |        30        | 1.5735626220703125e-05 |  0.0   |
|        25       |  75  |       225       |   50  | 12 |     False      |       1116       | 0.0001838207244873047  |  0.0   |
|        25       |  75  |       225       |   75  | 18 |     False      |       1116       |   0.0003509521484375   |  0.0   |
|        26       | 12.5 |        41       |   12  | 3  |      True      |        7         | 6.9141387939453125e-06 |  0.0   |
|        26       | 12.5 |        41       |   25  | 6  |     False      |       730        | 9.512901306152344e-05  |  0.0   |
|        26       | 12.5 |        41       |   50  | 13 |     False      |       730        | 0.00018215179443359375 |  0.0   |
|        26       | 12.5 |        41       |   75  | 19 |     False      |       730        | 0.0002682209014892578  |  0.0   |
|        26       |  25  |        81       |   12  | 3  |      True      |       141        | 2.3126602172851562e-05 |  0.0   |
|        26       |  25  |        81       |   25  | 6  |     False      |       795        |  0.000125885009765625  |  0.0   |
|        26       |  25  |        81       |   50  | 13 |     False      |       795        | 0.0002281665802001953  |  0.0   |
|        26       |  25  |        81       |   75  | 19 |     False      |       795        | 0.00033092498779296875 |  0.0   |
|        26       |  50  |       162       |   12  | 3  |      True      |        7         | 7.152557373046875e-06  |  0.0   |
|        26       |  50  |       162       |   25  | 6  |     False      |       1004       | 0.00015115737915039062 |  0.0   |
|        26       |  50  |       162       |   50  | 13 |     False      |       1004       | 0.0002942085266113281  |  0.0   |
|        26       |  50  |       162       |   75  | 19 |     False      |       1004       | 0.00043511390686035156 |  0.0   |
|        26       |  75  |       244       |   12  | 3  |      True      |        6         | 8.106231689453125e-06  |  0.0   |
|        26       |  75  |       244       |   25  | 6  |      True      |        34        | 1.811981201171875e-05  |  0.0   |
|        26       |  75  |       244       |   50  | 13 |     False      |       1284       | 0.00021123886108398438 |  0.0   |
|        26       |  75  |       244       |   75  | 19 |     False      |       1284       | 0.00040221214294433594 |  0.0   |
|        27       | 12.5 |        44       |   12  | 3  |      True      |        7         | 7.152557373046875e-06  |  0.0   |
|        27       | 12.5 |        44       |   25  | 6  |     False      |       791        | 0.00010204315185546875 |  0.0   |
|        27       | 12.5 |        44       |   50  | 13 |     False      |       791        | 0.00019598007202148438 |  0.0   |
|        27       | 12.5 |        44       |   75  | 20 |     False      |       791        |   0.0002899169921875   |  0.0   |
|        27       |  25  |        88       |   12  | 3  |      True      |        6         | 6.9141387939453125e-06 |  0.0   |
|        27       |  25  |        88       |   25  | 6  |     False      |       887        |  0.000125885009765625  |  0.0   |
|        27       |  25  |        88       |   50  | 13 |     False      |       887        | 0.0002429485321044922  |  0.0   |
|        27       |  25  |        88       |   75  | 20 |     False      |       887        | 0.00035881996154785156 |  0.0   |
|        27       |  50  |       176       |   12  | 3  |      True      |        6         | 6.9141387939453125e-06 |  0.0   |
|        27       |  50  |       176       |   25  | 6  |     False      |       1110       | 0.00016808509826660156 |  0.0   |
|        27       |  50  |       176       |   50  | 13 |     False      |       1110       | 0.00032711029052734375 |  0.0   |
|        27       |  50  |       176       |   75  | 20 |     False      |       1110       | 0.0004851818084716797  |  0.0   |
|        27       |  75  |       263       |   12  | 3  |      True      |        6         | 6.9141387939453125e-06 |  0.0   |
|        27       |  75  |       263       |   25  | 6  |      True      |        41        |  1.9073486328125e-05   |  0.0   |
|        27       |  75  |       263       |   50  | 13 |     False      |       1323       | 0.00022292137145996094 |  0.0   |
|        27       |  75  |       263       |   75  | 20 |     False      |       1323       | 0.0004260540008544922  |  0.0   |
|        28       | 12.5 |        47       |   12  | 3  |      True      |        7         | 6.9141387939453125e-06 |  0.0   |
|        28       | 12.5 |        47       |   25  | 7  |     False      |       854        | 0.00011014938354492188 |  0.0   |
|        28       | 12.5 |        47       |   50  | 14 |     False      |       854        | 0.00021195411682128906 |  0.0   |
|        28       | 12.5 |        47       |   75  | 21 |     False      |       854        | 0.0003132820129394531  |  0.0   |
|        28       |  25  |        94       |   12  | 3  |      True      |        7         | 6.9141387939453125e-06 |  0.0   |
|        28       |  25  |        94       |   25  | 7  |     False      |       938        | 0.00012993812561035156 |  0.0   |
|        28       |  25  |        94       |   50  | 14 |     False      |       938        |  0.00025177001953125   |  0.0   |
|        28       |  25  |        94       |   75  | 21 |     False      |       938        | 0.00037288665771484375 |  0.0   |
|        28       |  50  |       189       |   12  | 3  |      True      |        7         | 7.867813110351562e-06  |  0.0   |
|        28       |  50  |       189       |   25  | 7  |     False      |       1191       | 0.0001800060272216797  |  0.0   |
|        28       |  50  |       189       |   50  | 14 |     False      |       1191       |   0.0003509521484375   |  0.0   |
|        28       |  50  |       189       |   75  | 21 |     False      |       1191       | 0.0005218982696533203  |  0.0   |
|        28       |  75  |       284       |   12  | 3  |      True      |        7         | 8.106231689453125e-06  |  0.0   |
|        28       |  75  |       284       |   25  | 7  |     False      |       1402       |   0.0002288818359375   |  0.0   |
|        28       |  75  |       284       |   50  | 14 |     False      |       1402       | 0.00044989585876464844 |  0.0   |
|        28       |  75  |       284       |   75  | 21 |     False      |       1402       | 0.0006759166717529297  |  0.0   |
|        29       | 12.5 |        51       |   12  | 3  |      True      |        88        | 1.5735626220703125e-05 |  0.0   |
|        29       | 12.5 |        51       |   25  | 7  |     False      |       923        | 0.0001246929168701172  |  0.0   |
|        29       | 12.5 |        51       |   50  | 14 |     False      |       923        | 0.0002338886260986328  |  0.0   |
|        29       | 12.5 |        51       |   75  | 21 |     False      |       923        | 0.0003418922424316406  |  0.0   |
|        29       |  25  |       102       |   12  | 3  |      True      |        8         | 6.9141387939453125e-06 |  0.0   |
|        29       |  25  |       102       |   25  | 7  |     False      |       1009       |  0.000141143798828125  |  0.0   |
|        29       |  25  |       102       |   50  | 14 |     False      |       1009       | 0.00027179718017578125 |  0.0   |
|        29       |  25  |       102       |   75  | 21 |     False      |       1009       | 0.0004029273986816406  |  0.0   |
|        29       |  50  |       203       |   12  | 3  |      True      |        9         | 8.106231689453125e-06  |  0.0   |
|        29       |  50  |       203       |   25  | 7  |     False      |       1295       | 0.0001990795135498047  |  0.0   |
|        29       |  50  |       203       |   50  | 14 |     False      |       1295       | 0.00039005279541015625 |  0.0   |
|        29       |  50  |       203       |   75  | 21 |     False      |       1295       |   0.000579833984375    |  0.0   |
|        29       |  75  |       304       |   12  | 3  |      True      |        7         | 7.867813110351562e-06  |  0.0   |
|        29       |  75  |       304       |   25  | 7  |      True      |        30        | 1.7881393432617188e-05 |  0.0   |
|        29       |  75  |       304       |   50  | 14 |     False      |       1549       |  0.00026702880859375   |  0.0   |
|        29       |  75  |       304       |   75  | 21 |     False      |       1549       | 0.0005137920379638672  |  0.0   |
|        30       | 12.5 |        54       |   12  | 3  |      True      |        86        | 1.5020370483398438e-05 |  0.0   |
|        30       | 12.5 |        54       |   25  | 7  |     False      |       980        | 0.0001308917999267578  |  0.0   |
|        30       | 12.5 |        54       |   50  | 15 |     False      |       980        |  0.000247955322265625  |  0.0   |
|        30       | 12.5 |        54       |   75  | 22 |     False      |       980        | 0.0003628730773925781  |  0.0   |
|        30       |  25  |       109       |   12  | 3  |      True      |        7         | 7.152557373046875e-06  |  0.0   |
|        30       |  25  |       109       |   25  | 7  |     False      |       1075       | 0.0001499652862548828  |  0.0   |
|        30       |  25  |       109       |   50  | 15 |     False      |       1075       | 0.0002930164337158203  |  0.0   |
|        30       |  25  |       109       |   75  | 22 |     False      |       1075       | 0.00043511390686035156 |  0.0   |
|        30       |  50  |       218       |   12  | 3  |      True      |        7         | 8.106231689453125e-06  |  0.0   |
|        30       |  50  |       218       |   25  | 7  |     False      |       1301       | 0.0002079010009765625  |  0.0   |
|        30       |  50  |       218       |   50  | 15 |     False      |       1301       | 0.00040602684020996094 |  0.0   |
|        30       |  50  |       218       |   75  | 22 |     False      |       1301       | 0.0006039142608642578  |  0.0   |
|        30       |  75  |       326       |   12  | 3  |      True      |        6         | 6.9141387939453125e-06 |  0.0   |
|        30       |  75  |       326       |   25  | 7  |     False      |       1564       | 0.00027298927307128906 |  0.0   |
|        30       |  75  |       326       |   50  | 15 |     False      |       1564       |  0.000537872314453125  |  0.0   |
|        30       |  75  |       326       |   75  | 22 |     False      |       1564       | 0.0008041858673095703  |  0.0   |
|        31       | 12.5 |        58       |   12  | 3  |      True      |       248        | 3.266334533691406e-05  |  0.0   |
|        31       | 12.5 |        58       |   25  | 7  |     False      |       1045       | 0.00015687942504882812 |  0.0   |
|        31       | 12.5 |        58       |   50  | 15 |     False      |       1045       | 0.0002818107604980469  |  0.0   |
|        31       | 12.5 |        58       |   75  | 23 |     False      |       1045       | 0.0004057884216308594  |  0.0   |
|        31       |  25  |       116       |   12  | 3  |      True      |        85        | 1.811981201171875e-05  |  0.0   |
|        31       |  25  |       116       |   25  | 7  |     False      |       1164       | 0.0001728534698486328  |  0.0   |
|        31       |  25  |       116       |   50  | 15 |     False      |       1164       | 0.0003330707550048828  |  0.0   |
|        31       |  25  |       116       |   75  | 23 |     False      |       1164       | 0.0004899501800537109  |  0.0   |
|        31       |  50  |       232       |   12  | 3  |      True      |        10        | 8.106231689453125e-06  |  0.0   |
|        31       |  50  |       232       |   25  | 7  |     False      |       1409       | 0.00022411346435546875 |  0.0   |
|        31       |  50  |       232       |   50  | 15 |     False      |       1409       | 0.0004391670227050781  |  0.0   |
|        31       |  50  |       232       |   75  | 23 |     False      |       1409       | 0.0006532669067382812  |  0.0   |
|        31       |  75  |       349       |   12  | 3  |      True      |        7         | 7.152557373046875e-06  |  0.0   |
|        31       |  75  |       349       |   25  | 7  |     False      |       1745       | 0.0002942085266113281  |  0.0   |
|        31       |  75  |       349       |   50  | 15 |     False      |       1745       | 0.0005791187286376953  |  0.0   |
|        31       |  75  |       349       |   75  | 23 |     False      |       1745       | 0.0008640289306640625  |  0.0   |
|        32       | 12.5 |        62       |   12  | 3  |      True      |       104        | 1.811981201171875e-05  |  0.0   |
|        32       | 12.5 |        62       |   25  | 8  |     False      |       1113       | 0.00015115737915039062 |  0.0   |
|        32       | 12.5 |        62       |   50  | 16 |     False      |       1113       | 0.0002841949462890625  |  0.0   |
|        32       | 12.5 |        62       |   75  | 24 |     False      |       1113       | 0.00041604042053222656 |  0.0   |
|        32       |  25  |       124       |   12  | 3  |      True      |        58        | 1.3113021850585938e-05 |  0.0   |
|        32       |  25  |       124       |   25  | 8  |     False      |       1249       | 0.0001780986785888672  |  0.0   |
|        32       |  25  |       124       |   50  | 16 |     False      |       1249       | 0.00034308433532714844 |  0.0   |
|        32       |  25  |       124       |   75  | 24 |     False      |       1249       | 0.0005080699920654297  |  0.0   |
|        32       |  50  |       248       |   12  | 3  |      True      |        7         | 6.9141387939453125e-06 |  0.0   |
|        32       |  50  |       248       |   25  | 8  |     False      |       1535       | 0.00024509429931640625 |  0.0   |
|        32       |  50  |       248       |   50  | 16 |     False      |       1535       | 0.00048089027404785156 |  0.0   |
|        32       |  50  |       248       |   75  | 24 |     False      |       1535       | 0.0007157325744628906  |  0.0   |
|        32       |  75  |       372       |   12  | 3  |      True      |        6         | 6.9141387939453125e-06 |  0.0   |
|        32       |  75  |       372       |   25  | 8  |     False      |       1841       | 0.00031685829162597656 |  0.0   |
|        32       |  75  |       372       |   50  | 16 |     False      |       1841       | 0.0006248950958251953  |  0.0   |
|        32       |  75  |       372       |   75  | 24 |     False      |       1841       | 0.0009338855743408203  |  0.0   |
|        33       | 12.5 |        66       |   12  | 3  |      True      |        7         | 9.298324584960938e-06  |  0.0   |
|        33       | 12.5 |        66       |   25  | 8  |     False      |       1190       | 0.00015401840209960938 |  0.0   |
|        33       | 12.5 |        66       |   50  | 16 |     False      |       1190       |    0.00030517578125    |  0.0   |
|        33       | 12.5 |        66       |   75  | 24 |     False      |       1190       | 0.0004520416259765625  |  0.0   |
|        33       |  25  |       132       |   12  | 3  |      True      |        6         | 7.152557373046875e-06  |  0.0   |
|        33       |  25  |       132       |   25  | 8  |     False      |       1350       | 0.00018930435180664062 |  0.0   |
|        33       |  25  |       132       |   50  | 16 |     False      |       1350       | 0.00036907196044921875 |  0.0   |
|        33       |  25  |       132       |   75  | 24 |     False      |       1350       | 0.0005481243133544922  |  0.0   |
|        33       |  50  |       264       |   12  | 3  |      True      |        10        | 7.867813110351562e-06  |  0.0   |
|        33       |  50  |       264       |   25  | 8  |     False      |       1626       | 0.00026297569274902344 |  0.0   |
|        33       |  50  |       264       |   50  | 16 |     False      |       1626       | 0.0005161762237548828  |  0.0   |
|        33       |  50  |       264       |   75  | 24 |     False      |       1626       | 0.0007691383361816406  |  0.0   |
|        33       |  75  |       396       |   12  | 3  |      True      |        6         | 8.344650268554688e-06  |  0.0   |
|        33       |  75  |       396       |   25  | 8  |     False      |       1889       | 0.00034618377685546875 |  0.0   |
|        33       |  75  |       396       |   50  | 16 |     False      |       1889       | 0.0006771087646484375  |  0.0   |
|        33       |  75  |       396       |   75  | 24 |     False      |       1889       | 0.0010073184967041016  |  0.0   |
|        34       | 12.5 |        70       |   12  | 4  |     False      |       1265       | 0.00015282630920410156 |  0.0   |
|        34       | 12.5 |        70       |   25  | 8  |     False      |       1265       | 0.0003039836883544922  |  0.0   |
|        34       | 12.5 |        70       |   50  | 17 |     False      |       1265       | 0.0004558563232421875  |  0.0   |
|        34       | 12.5 |        70       |   75  | 25 |     False      |       1265       | 0.0006070137023925781  |  0.0   |
|        34       |  25  |       140       |   12  | 4  |      True      |       297        | 4.410743713378906e-05  |  0.0   |
|        34       |  25  |       140       |   25  | 8  |     False      |       1429       | 0.00023698806762695312 |  0.0   |
|        34       |  25  |       140       |   50  | 17 |     False      |       1429       | 0.00042819976806640625 |  0.0   |
|        34       |  25  |       140       |   75  | 25 |     False      |       1429       | 0.0006201267242431641  |  0.0   |
|        34       |  50  |       280       |   12  | 4  |      True      |        15        | 7.867813110351562e-06  |  0.0   |
|        34       |  50  |       280       |   25  | 8  |     False      |       1669       | 0.0002779960632324219  |  0.0   |
|        34       |  50  |       280       |   50  | 17 |     False      |       1669       | 0.0005459785461425781  |  0.0   |
|        34       |  50  |       280       |   75  | 25 |     False      |       1669       | 0.0008139610290527344  |  0.0   |
|        34       |  75  |       421       |   12  | 4  |      True      |        11        | 7.867813110351562e-06  |  0.0   |
|        34       |  75  |       421       |   25  | 8  |     False      |       2157       | 0.00036716461181640625 |  0.0   |
|        34       |  75  |       421       |   50  | 17 |     False      |       2157       | 0.0007240772247314453  |  0.0   |
|        34       |  75  |       421       |   75  | 25 |     False      |       2157       | 0.0010800361633300781  |  0.0   |
|        35       | 12.5 |        74       |   12  | 4  |      True      |       1025       |  0.000125885009765625  |  0.0   |
|        35       | 12.5 |        74       |   25  | 8  |     False      |       1338       | 0.0002880096435546875  |  0.0   |
|        35       | 12.5 |        74       |   50  | 17 |     False      |       1338       | 0.0004489421844482422  |  0.0   |
|        35       | 12.5 |        74       |   75  | 26 |     False      |       1338       | 0.0006117820739746094  |  0.0   |
|        35       |  25  |       149       |   12  | 4  |      True      |       579        | 8.106231689453125e-05  |  0.0   |
|        35       |  25  |       149       |   25  | 8  |     False      |       1501       | 0.0002830028533935547  |  0.0   |
|        35       |  25  |       149       |   50  | 17 |     False      |       1501       | 0.0004858970642089844  |  0.0   |
|        35       |  25  |       149       |   75  | 26 |     False      |       1501       | 0.0006890296936035156  |  0.0   |
|        35       |  50  |       298       |   12  | 4  |      True      |        26        | 9.775161743164062e-06  |  0.0   |
|        35       |  50  |       298       |   25  | 8  |     False      |       1808       | 0.0003116130828857422  |  0.0   |
|        35       |  50  |       298       |   50  | 17 |     False      |       1808       |  0.00060272216796875   |  0.0   |
|        35       |  50  |       298       |   75  | 26 |     False      |       1808       | 0.0008938312530517578  |  0.0   |
|        35       |  75  |       446       |   12  | 4  |      True      |        32        | 1.0967254638671875e-05 |  0.0   |
|        35       |  75  |       446       |   25  | 8  |     False      |       2415       | 0.00041222572326660156 |  0.0   |
|        35       |  75  |       446       |   50  | 17 |     False      |       2415       | 0.0008099079132080078  |  0.0   |
|        35       |  75  |       446       |   75  | 26 |     False      |       2415       | 0.0012090206146240234  |  0.0   |
|        36       | 12.5 |        79       |   12  | 4  |     False      |       1422       | 0.00017309188842773438 |  0.0   |
|        36       | 12.5 |        79       |   25  | 9  |     False      |       1422       | 0.00034499168395996094 |  0.0   |
|        36       | 12.5 |        79       |   50  | 18 |     False      |       1422       | 0.0005161762237548828  |  0.0   |
|        36       | 12.5 |        79       |   75  | 27 |     False      |       1422       | 0.0006871223449707031  |  0.0   |
|        36       |  25  |       158       |   12  | 4  |      True      |       481        | 6.985664367675781e-05  |  0.0   |
|        36       |  25  |       158       |   25  | 9  |     False      |       1576       | 0.00028586387634277344 |  0.0   |
|        36       |  25  |       158       |   50  | 18 |     False      |       1576       | 0.0005009174346923828  |  0.0   |
|        36       |  25  |       158       |   75  | 27 |     False      |       1576       | 0.0007169246673583984  |  0.0   |
|        36       |  50  |       315       |   12  | 4  |      True      |        14        | 8.106231689453125e-06  |  0.0   |
|        36       |  50  |       315       |   25  | 9  |     False      |       1913       | 0.0003190040588378906  |  0.0   |
|        36       |  50  |       315       |   50  | 18 |     False      |       1913       | 0.0006301403045654297  |  0.0   |
|        36       |  50  |       315       |   75  | 27 |     False      |       1913       | 0.0009391307830810547  |  0.0   |
|        36       |  75  |       472       |   12  | 4  |      True      |        21        | 9.059906005859375e-06  |  0.0   |
|        36       |  75  |       472       |   25  | 9  |     False      |       2245       | 0.0004239082336425781  |  0.0   |
|        36       |  75  |       472       |   50  | 18 |     False      |       2245       | 0.0008380413055419922  |  0.0   |
|        36       |  75  |       472       |   75  | 27 |     False      |       2245       |  0.001252889633178711  |  0.0   |
|        37       | 12.5 |        83       |   12  | 4  |     False      |       1504       | 0.00018596649169921875 |  0.0   |
|        37       | 12.5 |        83       |   25  | 9  |     False      |       1504       | 0.00036978721618652344 |  0.0   |
|        37       | 12.5 |        83       |   50  | 18 |     False      |       1504       | 0.0005509853363037109  |  0.0   |
|        37       | 12.5 |        83       |   75  | 27 |     False      |       1504       | 0.0007328987121582031  |  0.0   |
|        37       |  25  |       166       |   12  | 4  |      True      |        27        | 1.0013580322265625e-05 |  0.0   |
|        37       |  25  |       166       |   25  | 9  |     False      |       1699       | 0.0002448558807373047  |  0.0   |
|        37       |  25  |       166       |   50  | 18 |     False      |       1699       | 0.00047898292541503906 |  0.0   |
|        37       |  25  |       166       |   75  | 27 |     False      |       1699       | 0.0007128715515136719  |  0.0   |
|        37       |  50  |       333       |   12  | 4  |      True      |        9         | 6.9141387939453125e-06 |  0.0   |
|        37       |  50  |       333       |   25  | 9  |     False      |       2197       | 0.00035190582275390625 |  0.0   |
|        37       |  50  |       333       |   50  | 18 |     False      |       2197       | 0.0006949901580810547  |  0.0   |
|        37       |  50  |       333       |   75  | 27 |     False      |       2197       | 0.0010371208190917969  |  0.0   |
|        37       |  75  |       500       |   12  | 4  |      True      |        10        | 7.152557373046875e-06  |  0.0   |
|        37       |  75  |       500       |   25  | 9  |     False      |       2717       | 0.0004673004150390625  |  0.0   |
|        37       |  75  |       500       |   50  | 18 |     False      |       2717       | 0.0009262561798095703  |  0.0   |
|        37       |  75  |       500       |   75  | 27 |     False      |       2717       | 0.0013833045959472656  |  0.0   |
|        38       | 12.5 |        88       |   12  | 4  |      True      |       115        | 1.8835067749023438e-05 |  0.0   |
|        38       | 12.5 |        88       |   25  | 9  |     False      |       1598       | 0.00021386146545410156 |  0.0   |
|        38       | 12.5 |        88       |   50  | 19 |     False      |       1598       | 0.0004088878631591797  |  0.0   |
|        38       | 12.5 |        88       |   75  | 28 |     False      |       1598       | 0.0006058216094970703  |  0.0   |
|        38       |  25  |       176       |   12  | 4  |      True      |       507        | 7.605552673339844e-05  |  0.0   |
|        38       |  25  |       176       |   25  | 9  |     False      |       1763       | 0.00032210350036621094 |  0.0   |
|        38       |  25  |       176       |   50  | 19 |     False      |       1763       | 0.0005691051483154297  |  0.0   |
|        38       |  25  |       176       |   75  | 28 |     False      |       1763       | 0.0008158683776855469  |  0.0   |
|        38       |  50  |       352       |   12  | 4  |      True      |        10        | 6.9141387939453125e-06 |  0.0   |
|        38       |  50  |       352       |   25  | 9  |     False      |       2200       | 0.0003771781921386719  |  0.0   |
|        38       |  50  |       352       |   50  | 19 |     False      |       2200       | 0.0007450580596923828  |  0.0   |
|        38       |  50  |       352       |   75  | 28 |     False      |       2200       |  0.001112222671508789  |  0.0   |
|        38       |  75  |       527       |   12  | 4  |      True      |        14        | 8.821487426757812e-06  |  0.0   |
|        38       |  75  |       527       |   25  | 9  |     False      |       2524       | 0.00047898292541503906 |  0.0   |
|        38       |  75  |       527       |   50  | 19 |     False      |       2524       | 0.0009469985961914062  |  0.0   |
|        38       |  75  |       527       |   75  | 28 |     False      |       2524       |  0.001416921615600586  |  0.0   |
|        39       | 12.5 |        93       |   12  | 4  |      True      |       805        |  0.000102996826171875  |  0.0   |
|        39       | 12.5 |        93       |   25  | 9  |     False      |       1669       | 0.0003070831298828125  |  0.0   |
|        39       | 12.5 |        93       |   50  | 19 |     False      |       1669       | 0.0005099773406982422  |  0.0   |
|        39       | 12.5 |        93       |   75  | 29 |     False      |       1669       | 0.0007140636444091797  |  0.0   |
|        39       |  25  |       185       |   12  | 4  |      True      |        13        | 7.867813110351562e-06  |  0.0   |
|        39       |  25  |       185       |   25  | 9  |     False      |       1844       | 0.00026869773864746094 |  0.0   |
|        39       |  25  |       185       |   50  | 19 |     False      |       1844       | 0.0005288124084472656  |  0.0   |
|        39       |  25  |       185       |   75  | 29 |     False      |       1844       | 0.0007905960083007812  |  0.0   |
